"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","GDP","TOT","MLN_USD","A","1998",3044172.204,
"CHN","GDP","TOT","MLN_USD","A","1999",3324726.539,
"CHN","GDP","TOT","MLN_USD","A","2000",3687630.036,
"CHN","GDP","TOT","MLN_USD","A","2001",4082649.601,
"CHN","GDP","TOT","MLN_USD","A","2002",4526019.906,
"CHN","GDP","TOT","MLN_USD","A","2003",5072832.62,
"CHN","GDP","TOT","MLN_USD","A","2004",5736266.277,
"CHN","GDP","TOT","MLN_USD","A","2005",6588930.105,
"CHN","GDP","TOT","MLN_USD","A","2006",7651865.385,
"CHN","GDP","TOT","MLN_USD","A","2007",8975591.932,
"CHN","GDP","TOT","MLN_USD","A","2008",10033233.895,
"CHN","GDP","TOT","MLN_USD","A","2009",11059906.363,
"CHN","GDP","TOT","MLN_USD","A","2010",12378809.289,
"CHN","GDP","TOT","MLN_USD","A","2011",13844365.747,
"CHN","GDP","TOT","MLN_USD","A","2012",15124539.502,
"CHN","GDP","TOT","MLN_USD","A","2013",16185062.522,
"CHN","GDP","TOT","MLN_USD","A","2014",17121277.096,
"CHN","GDP","TOT","MLN_USD","A","2015",17796747.039,
"CHN","GDP","TOT","MLN_USD","A","2016",18712097.153,
"CHN","GDP","TOT","MLN_USD","A","2017",19887035.113,
"CHN","GDP","TOT","MLN_USD","A","2018",21739076.019,
"CHN","GDP","TOT","MLN_USD","A","2019",23547025.985,
"CHN","GDP","TOT","USD_CAP","A","1970",102.947639,
"CHN","GDP","TOT","USD_CAP","A","1971",112.779789,
"CHN","GDP","TOT","USD_CAP","A","1972",119.427375,
"CHN","GDP","TOT","USD_CAP","A","1973",132.668593,
"CHN","GDP","TOT","USD_CAP","A","1974",145.300179,
"CHN","GDP","TOT","USD_CAP","A","1975",169.662804,
"CHN","GDP","TOT","USD_CAP","A","1976",173.768556,
"CHN","GDP","TOT","USD_CAP","A","1977",195.920075,
"CHN","GDP","TOT","USD_CAP","A","1978",231.033361,
"CHN","GDP","TOT","USD_CAP","A","1979",265.657385,
"CHN","GDP","TOT","USD_CAP","A","1980",308.661929,
"CHN","GDP","TOT","USD_CAP","A","1981",350.287848,
"CHN","GDP","TOT","USD_CAP","A","1982",399.162311,
"CHN","GDP","TOT","USD_CAP","A","1983",453.425806,
"CHN","GDP","TOT","USD_CAP","A","1984",534.161529,
"CHN","GDP","TOT","USD_CAP","A","1985",616.242094,
"CHN","GDP","TOT","USD_CAP","A","1986",674.360382,
"CHN","GDP","TOT","USD_CAP","A","1987",758.937825,
"CHN","GDP","TOT","USD_CAP","A","1988",860.294365,
"CHN","GDP","TOT","USD_CAP","A","1989",917.762612,
"CHN","GDP","TOT","USD_CAP","A","1990",974.881366,
"CHN","GDP","TOT","USD_CAP","A","1991",1087.034876,
"CHN","GDP","TOT","USD_CAP","A","1992",1255.346714,
"CHN","GDP","TOT","USD_CAP","A","1993",1446.902027,
"CHN","GDP","TOT","USD_CAP","A","1994",1651.881252,
"CHN","GDP","TOT","USD_CAP","A","1995",1851.622188,
"CHN","GDP","TOT","USD_CAP","A","1996",2051.142769,
"CHN","GDP","TOT","USD_CAP","A","1997",2257.847343,
"CHN","GDP","TOT","USD_CAP","A","1998",2440.003049,
"CHN","GDP","TOT","USD_CAP","A","1999",2643.161035,
"CHN","GDP","TOT","USD_CAP","A","2000",2909.533494,
"CHN","GDP","TOT","USD_CAP","A","2001",3198.891771,
"CHN","GDP","TOT","USD_CAP","A","2002",3523.483224,
"CHN","GDP","TOT","USD_CAP","A","2003",3925.520688,
"CHN","GDP","TOT","USD_CAP","A","2004",4412.919867,
"CHN","GDP","TOT","USD_CAP","A","2005",5039.103449,
"CHN","GDP","TOT","USD_CAP","A","2006",5821.210961,
"CHN","GDP","TOT","USD_CAP","A","2007",6793.052193,
"CHN","GDP","TOT","USD_CAP","A","2008",7555.032225,
"CHN","GDP","TOT","USD_CAP","A","2009",8287.678054,
"CHN","GDP","TOT","USD_CAP","A","2010",9231.648126,
"CHN","GDP","TOT","USD_CAP","A","2011",10275.255685,
"CHN","GDP","TOT","USD_CAP","A","2012",11169.935527,
"CHN","GDP","TOT","USD_CAP","A","2013",11894.484186,
"CHN","GDP","TOT","USD_CAP","A","2014",12517.200433,
"CHN","GDP","TOT","USD_CAP","A","2015",12946.666743,
"CHN","GDP","TOT","USD_CAP","A","2016",13532.915183,
"CHN","GDP","TOT","USD_CAP","A","2017",14306.396116,
"COL","GDP","TOT","MLN_USD","A","1975",33205.665,"E"
"COL","GDP","TOT","MLN_USD","A","1976",36659.912,"E"
"COL","GDP","TOT","MLN_USD","A","1977",40569.6,"E"
"COL","GDP","TOT","MLN_USD","A","1978",47117.338,"E"
"COL","GDP","TOT","MLN_USD","A","1979",53797.652,"E"
"COL","GDP","TOT","MLN_USD","A","1980",61095.046,"E"
"COL","GDP","TOT","MLN_USD","A","1981",68528.285,"E"
"COL","GDP","TOT","MLN_USD","A","1982",73582.395,"E"
"COL","GDP","TOT","MLN_USD","A","1983",77772.817,"E"
"COL","GDP","TOT","MLN_USD","A","1984",83008.015,"E"
"COL","GDP","TOT","MLN_USD","A","1985",88220.892,"E"
"COL","GDP","TOT","MLN_USD","A","1986",95189.785,"E"
"COL","GDP","TOT","MLN_USD","A","1987",103009.869,"E"
"COL","GDP","TOT","MLN_USD","A","1988",111458.759,"E"
"COL","GDP","TOT","MLN_USD","A","1989",119941.139,"E"
"COL","GDP","TOT","MLN_USD","A","1990",165700.635,"E"
"COL","GDP","TOT","MLN_USD","A","1991",176082.271,"E"
"COL","GDP","TOT","MLN_USD","A","1992",187881.644,"E"
"COL","GDP","TOT","MLN_USD","A","1993",203347.607,"E"
"COL","GDP","TOT","MLN_USD","A","1994",219336.691,"E"
"COL","GDP","TOT","MLN_USD","A","1995",235861.379,"E"
"COL","GDP","TOT","MLN_USD","A","1996",243994.265,"E"
"COL","GDP","TOT","MLN_USD","A","1997",256130.449,"E"
"COL","GDP","TOT","MLN_USD","A","1998",260578.396,"E"
"COL","GDP","TOT","MLN_USD","A","1999",250618.738,"E"
"COL","GDP","TOT","MLN_USD","A","2000",262804.16,"E"
"COL","GDP","TOT","MLN_USD","A","2001",273074.932,"E"
"COL","GDP","TOT","MLN_USD","A","2002",284339.865,"E"
"COL","GDP","TOT","MLN_USD","A","2003",300969.204,"E"
"COL","GDP","TOT","MLN_USD","A","2004",325554.521,"E"
"COL","GDP","TOT","MLN_USD","A","2005",351494.949,
"COL","GDP","TOT","MLN_USD","A","2006",386455.856,
"COL","GDP","TOT","MLN_USD","A","2007",423576.909,
"COL","GDP","TOT","MLN_USD","A","2008",445994.474,
"COL","GDP","TOT","MLN_USD","A","2009",454515.97,
"COL","GDP","TOT","MLN_USD","A","2010",480479.224,
"COL","GDP","TOT","MLN_USD","A","2011",524596.546,
"COL","GDP","TOT","MLN_USD","A","2012",548251.361,
"COL","GDP","TOT","MLN_USD","A","2013",585888.316,
"COL","GDP","TOT","MLN_USD","A","2014",618792.732,
"COL","GDP","TOT","MLN_USD","A","2015",624119.465,
"COL","GDP","TOT","MLN_USD","A","2016",665398.39,
"COL","GDP","TOT","MLN_USD","A","2017",693117.075,
"COL","GDP","TOT","MLN_USD","A","2018",768694.463,
"COL","GDP","TOT","MLN_USD","A","2019",808809.946,"P"
"COL","GDP","TOT","MLN_USD","A","2020",797102.868,"E"
"COL","GDP","TOT","USD_CAP","A","1985",2946.479628,"E"
"COL","GDP","TOT","USD_CAP","A","1986",3114.74057,"E"
"COL","GDP","TOT","USD_CAP","A","1987",3301.632913,"E"
"COL","GDP","TOT","USD_CAP","A","1988",3499.371851,"E"
"COL","GDP","TOT","USD_CAP","A","1989",3689.148781,"E"
"COL","GDP","TOT","USD_CAP","A","1990",4994.610583,"E"
"COL","GDP","TOT","USD_CAP","A","1991",5200.78712,"E"
"COL","GDP","TOT","USD_CAP","A","1992",5441.441062,"E"
"COL","GDP","TOT","USD_CAP","A","1993",5777.756783,"E"
"COL","GDP","TOT","USD_CAP","A","1994",6122.683411,"E"
"COL","GDP","TOT","USD_CAP","A","1995",6475.32925,"E"
"COL","GDP","TOT","USD_CAP","A","1996",6593.758186,"E"
"COL","GDP","TOT","USD_CAP","A","1997",6820.034253,"E"
"COL","GDP","TOT","USD_CAP","A","1998",6841.299649,"E"
"COL","GDP","TOT","USD_CAP","A","1999",6489.336268,"E"
"COL","GDP","TOT","USD_CAP","A","2000",6709.482677,"E"
"COL","GDP","TOT","USD_CAP","A","2001",6883.218978,"E"
"COL","GDP","TOT","USD_CAP","A","2002",7077.150872,"E"
"COL","GDP","TOT","USD_CAP","A","2003",7398.391242,"E"
"COL","GDP","TOT","USD_CAP","A","2004",7905.061738,"E"
"COL","GDP","TOT","USD_CAP","A","2005",8431.955633,
"COL","GDP","TOT","USD_CAP","A","2006",9160.70697,
"COL","GDP","TOT","USD_CAP","A","2007",9922.22572,
"COL","GDP","TOT","USD_CAP","A","2008",10324.87588,
"COL","GDP","TOT","USD_CAP","A","2009",10399.468562,
"COL","GDP","TOT","USD_CAP","A","2010",10866.058552,
"COL","GDP","TOT","USD_CAP","A","2011",11726.775903,
"COL","GDP","TOT","USD_CAP","A","2012",12115.059684,
"COL","GDP","TOT","USD_CAP","A","2013",12799.508325,
"COL","GDP","TOT","USD_CAP","A","2014",13365.993539,
"COL","GDP","TOT","USD_CAP","A","2015",13330.562044,
"COL","GDP","TOT","USD_CAP","A","2016",14054.69606,
"COL","GDP","TOT","USD_CAP","A","2017",14479.812544,
"COL","GDP","TOT","USD_CAP","A","2018",15885.21921,
"COL","GDP","TOT","USD_CAP","A","2019",16536.38249,"P"
"COL","GDP","TOT","USD_CAP","A","2020",16126.784493,"E"
"EST","GDP","TOT","MLN_USD","A","1993",8678.631,"E"
"EST","GDP","TOT","MLN_USD","A","1994",8718.373,"E"
"EST","GDP","TOT","MLN_USD","A","1995",9304.117,
"EST","GDP","TOT","MLN_USD","A","1996",9753.166,
"EST","GDP","TOT","MLN_USD","A","1997",11167.429,
"EST","GDP","TOT","MLN_USD","A","1998",11713.825,
"EST","GDP","TOT","MLN_USD","A","1999",11694.818,
"EST","GDP","TOT","MLN_USD","A","2000",13161.409,
"EST","GDP","TOT","MLN_USD","A","2001",14317.383,
"EST","GDP","TOT","MLN_USD","A","2002",16087.747,
"EST","GDP","TOT","MLN_USD","A","2003",18001.073,
"EST","GDP","TOT","MLN_USD","A","2004",19806.496,
"EST","GDP","TOT","MLN_USD","A","2005",22536.556,
"EST","GDP","TOT","MLN_USD","A","2006",26054.463,
"EST","GDP","TOT","MLN_USD","A","2007",29756.67,
"EST","GDP","TOT","MLN_USD","A","2008",30488.762,
"EST","GDP","TOT","MLN_USD","A","2009",27328.024,
"EST","GDP","TOT","MLN_USD","A","2010",28785.782,
"EST","GDP","TOT","MLN_USD","A","2011",32598.245,
"EST","GDP","TOT","MLN_USD","A","2012",34384.891,
"EST","GDP","TOT","MLN_USD","A","2013",36198.154,
"EST","GDP","TOT","MLN_USD","A","2014",38050.086,
"EST","GDP","TOT","MLN_USD","A","2015",38378.235,
"EST","GDP","TOT","MLN_USD","A","2016",41201.029,
"EST","GDP","TOT","MLN_USD","A","2017",44556.482,
"EST","GDP","TOT","MLN_USD","A","2018",47867.188,
"EST","GDP","TOT","MLN_USD","A","2019",50277.082,
"EST","GDP","TOT","MLN_USD","A","2020",50149.318,
"EST","GDP","TOT","USD_CAP","A","1993",5742.493872,"E"
"EST","GDP","TOT","USD_CAP","A","1994",5902.757516,"E"
"EST","GDP","TOT","USD_CAP","A","1995",6425.051244,
"EST","GDP","TOT","USD_CAP","A","1996",6843.366619,
"EST","GDP","TOT","USD_CAP","A","1997",7942.694963,
"EST","GDP","TOT","USD_CAP","A","1998",8408.459543,
"EST","GDP","TOT","USD_CAP","A","1999",8479.421302,
"EST","GDP","TOT","USD_CAP","A","2000",9392.284689,
"EST","GDP","TOT","USD_CAP","A","2001",10280.30664,
"EST","GDP","TOT","USD_CAP","A","2002",11628.295949,
"EST","GDP","TOT","USD_CAP","A","2003",13089.785312,
"EST","GDP","TOT","USD_CAP","A","2004",14496.447163,
"EST","GDP","TOT","USD_CAP","A","2005",16584.411085,
"EST","GDP","TOT","USD_CAP","A","2006",19289.599916,
"EST","GDP","TOT","USD_CAP","A","2007",22158.515385,
"EST","GDP","TOT","USD_CAP","A","2008",22780.0071,
"EST","GDP","TOT","USD_CAP","A","2009",20459.70237,
"EST","GDP","TOT","USD_CAP","A","2010",21589.87597,
"EST","GDP","TOT","USD_CAP","A","2011",24515.48857,
"EST","GDP","TOT","USD_CAP","A","2012",25946.944889,
"EST","GDP","TOT","USD_CAP","A","2013",27418.689637,
"EST","GDP","TOT","USD_CAP","A","2014",28917.833656,
"EST","GDP","TOT","USD_CAP","A","2015",29222.748082,
"EST","GDP","TOT","USD_CAP","A","2016",31310.152103,
"EST","GDP","TOT","USD_CAP","A","2017",33867.803542,
"EST","GDP","TOT","USD_CAP","A","2018",36286.85543,
"EST","GDP","TOT","USD_CAP","A","2019",37950.122745,
"EST","GDP","TOT","USD_CAP","A","2020",37735.307368,
"IND","GDP","TOT","MLN_USD","A","1970",152694.934,"E"
"IND","GDP","TOT","MLN_USD","A","1971",163071.097,"E"
"IND","GDP","TOT","MLN_USD","A","1972",169179.026,"E"
"IND","GDP","TOT","MLN_USD","A","1973",184330.693,"E"
"IND","GDP","TOT","MLN_USD","A","1974",203299.58,"E"
"IND","GDP","TOT","MLN_USD","A","1975",242455.185,"E"
"IND","GDP","TOT","MLN_USD","A","1976",260052.606,"E"
"IND","GDP","TOT","MLN_USD","A","1977",296249.08,"E"
"IND","GDP","TOT","MLN_USD","A","1978",335200.411,"E"
"IND","GDP","TOT","MLN_USD","A","1979",343995.471,"E"
"IND","GDP","TOT","MLN_USD","A","1980",400332.653,"E"
"IND","GDP","TOT","MLN_USD","A","1981",464532.833,"E"
"IND","GDP","TOT","MLN_USD","A","1982",510376.099,"E"
"IND","GDP","TOT","MLN_USD","A","1983",569024.261,"E"
"IND","GDP","TOT","MLN_USD","A","1984",612078.335,"E"
"IND","GDP","TOT","MLN_USD","A","1985",664612.438,"E"
"IND","GDP","TOT","MLN_USD","A","1986",710382.004,"E"
"IND","GDP","TOT","MLN_USD","A","1987",756811.769,"E"
"IND","GDP","TOT","MLN_USD","A","1988",858942.254,"E"
"IND","GDP","TOT","MLN_USD","A","1989",945702.666,"E"
"IND","GDP","TOT","MLN_USD","A","1990",1034732.404,"E"
"IND","GDP","TOT","MLN_USD","A","1991",1081029.773,"E"
"IND","GDP","TOT","MLN_USD","A","1992",1166282.432,"E"
"IND","GDP","TOT","MLN_USD","A","1993",1250648.103,"E"
"IND","GDP","TOT","MLN_USD","A","1994",1362412.819,"E"
"IND","GDP","TOT","MLN_USD","A","1995",1496341.026,"E"
"IND","GDP","TOT","MLN_USD","A","1996",1638773.027,"E"
"IND","GDP","TOT","MLN_USD","A","1997",1735631.142,"E"
"IND","GDP","TOT","MLN_USD","A","1998",1863712.79,"E"
"IND","GDP","TOT","MLN_USD","A","1999",2057860.865,"E"
"IND","GDP","TOT","MLN_USD","A","2000",2184673.041,"E"
"IND","GDP","TOT","MLN_USD","A","2001",2340291.709,"E"
"IND","GDP","TOT","MLN_USD","A","2002",2467741.847,"E"
"IND","GDP","TOT","MLN_USD","A","2003",2711146.365,"E"
"IND","GDP","TOT","MLN_USD","A","2004",3004720.21,"E"
"IND","GDP","TOT","MLN_USD","A","2005",3341591.216,"E"
"IND","GDP","TOT","MLN_USD","A","2006",3692995.148,"E"
"IND","GDP","TOT","MLN_USD","A","2007",4117624.771,"E"
"IND","GDP","TOT","MLN_USD","A","2008",4339909.751,"E"
"IND","GDP","TOT","MLN_USD","A","2009",4700537.116,"E"
"IND","GDP","TOT","MLN_USD","A","2010",5170042.862,"E"
"IND","GDP","TOT","MLN_USD","A","2011",5618380.736,
"IND","GDP","TOT","MLN_USD","A","2012",6153155.414,
"IND","GDP","TOT","MLN_USD","A","2013",6477517.562,
"IND","GDP","TOT","MLN_USD","A","2014",6781021.981,
"IND","GDP","TOT","MLN_USD","A","2015",7155724.182,
"IND","GDP","TOT","MLN_USD","A","2016",7665672.881,
"IND","GDP","TOT","MLN_USD","A","2017",8123456.655,"E"
"IND","GDP","TOT","USD_CAP","A","2004",2738.755724,"E"
"IND","GDP","TOT","USD_CAP","A","2005",2998.992182,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3267.104456,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3591.547758,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3732.948767,"E"
"IND","GDP","TOT","USD_CAP","A","2009",3987.849542,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4295.763975,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4605.230111,
"IND","GDP","TOT","USD_CAP","A","2012",4982.312076,
"IND","GDP","TOT","USD_CAP","A","2013",5177.871752,
"IND","GDP","TOT","USD_CAP","A","2014",5352.029977,
"IND","GDP","TOT","USD_CAP","A","2015",5577.337632,
"IND","GDP","TOT","USD_CAP","A","2016",5901.21084,
"IDN","GDP","TOT","MLN_USD","A","1993",881693.304,"E"
"IDN","GDP","TOT","MLN_USD","A","1994",968419.976,"E"
"IDN","GDP","TOT","MLN_USD","A","1995",1070000.476,"E"
"IDN","GDP","TOT","MLN_USD","A","1996",1174778.169,"E"
"IDN","GDP","TOT","MLN_USD","A","1997",1251984.81,"E"
"IDN","GDP","TOT","MLN_USD","A","1998",1099882.399,"E"
"IDN","GDP","TOT","MLN_USD","A","1999",1124589.746,"E"
"IDN","GDP","TOT","MLN_USD","A","2000",1097928.464,"E"
"IDN","GDP","TOT","MLN_USD","A","2001",1162890.788,"E"
"IDN","GDP","TOT","MLN_USD","A","2002",1234436.591,"E"
"IDN","GDP","TOT","MLN_USD","A","2003",1317467.763,"E"
"IDN","GDP","TOT","MLN_USD","A","2004",1421001.335,"E"
"IDN","GDP","TOT","MLN_USD","A","2005",1548675.945,"E"
"IDN","GDP","TOT","MLN_USD","A","2006",1683312.047,"E"
"IDN","GDP","TOT","MLN_USD","A","2007",1838206.148,"E"
"IDN","GDP","TOT","MLN_USD","A","2008",1986656.18,
"IDN","GDP","TOT","MLN_USD","A","2009",2052493.739,
"IDN","GDP","TOT","MLN_USD","A","2010",2056981.02,
"IDN","GDP","TOT","MLN_USD","A","2011",2229511.719,
"IDN","GDP","TOT","MLN_USD","A","2012",2413435.226,
"IDN","GDP","TOT","MLN_USD","A","2013",2535041.373,
"IDN","GDP","TOT","MLN_USD","A","2014",2622251.601,
"IDN","GDP","TOT","MLN_USD","A","2015",2647706.549,
"IDN","GDP","TOT","MLN_USD","A","2016",2744896.64,
"IDN","GDP","TOT","MLN_USD","A","2017",2894125.53,
"IDN","GDP","TOT","MLN_USD","A","2018",3116958.911,
"IDN","GDP","TOT","MLN_USD","A","2019",3331807.554,
"IDN","GDP","TOT","MLN_USD","A","2020",3302376.939,
"IDN","GDP","TOT","USD_CAP","A","1993",4769.405956,"E"
"IDN","GDP","TOT","USD_CAP","A","1994",5166.343607,"E"
"IDN","GDP","TOT","USD_CAP","A","1995",5629.584223,"E"
"IDN","GDP","TOT","USD_CAP","A","1996",6095.663993,"E"
"IDN","GDP","TOT","USD_CAP","A","1997",6406.73873,"E"
"IDN","GDP","TOT","USD_CAP","A","1998",5550.818261,"E"
"IDN","GDP","TOT","USD_CAP","A","1999",5597.288298,"E"
"IDN","GDP","TOT","USD_CAP","A","2000",5352.28964,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5584.096234,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5838.901329,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",6138.338789,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6521.591489,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",7001.130255,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7495.84456,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",8063.035321,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8583.717617,
"IDN","GDP","TOT","USD_CAP","A","2009",8735.401828,
"IDN","GDP","TOT","USD_CAP","A","2010",8623.978571,
"IDN","GDP","TOT","USD_CAP","A","2011",9213.212405,
"IDN","GDP","TOT","USD_CAP","A","2012",9833.689555,
"IDN","GDP","TOT","USD_CAP","A","2013",10188.331849,
"IDN","GDP","TOT","USD_CAP","A","2014",10398.959732,
"IDN","GDP","TOT","USD_CAP","A","2015",10364.397282,
"IDN","GDP","TOT","USD_CAP","A","2016",10610.141435,
"IDN","GDP","TOT","USD_CAP","A","2017",11050.882373,
"ISR","GDP","TOT","MLN_USD","A","1977",22336.052,"E"
"ISR","GDP","TOT","MLN_USD","A","1978",25232.882,"E"
"ISR","GDP","TOT","MLN_USD","A","1979",29023.635,"E"
"ISR","GDP","TOT","MLN_USD","A","1980",32174.013,"E"
"ISR","GDP","TOT","MLN_USD","A","1981",37098.864,"E"
"ISR","GDP","TOT","MLN_USD","A","1982",40211.177,"E"
"ISR","GDP","TOT","MLN_USD","A","1983",43189.784,"E"
"ISR","GDP","TOT","MLN_USD","A","1984",45165.522,"E"
"ISR","GDP","TOT","MLN_USD","A","1985",48474.823,"E"
"ISR","GDP","TOT","MLN_USD","A","1986",51523.129,"E"
"ISR","GDP","TOT","MLN_USD","A","1987",56566.765,"E"
"ISR","GDP","TOT","MLN_USD","A","1988",60266.279,"E"
"ISR","GDP","TOT","MLN_USD","A","1989",62988.885,"E"
"ISR","GDP","TOT","MLN_USD","A","1990",70127.013,"E"
"ISR","GDP","TOT","MLN_USD","A","1991",78099.862,"E"
"ISR","GDP","TOT","MLN_USD","A","1992",86077.767,"E"
"ISR","GDP","TOT","MLN_USD","A","1993",91745.709,"E"
"ISR","GDP","TOT","MLN_USD","A","1994",100665.122,"E"
"ISR","GDP","TOT","MLN_USD","A","1995",109562.188,
"ISR","GDP","TOT","MLN_USD","A","1996",118291.362,
"ISR","GDP","TOT","MLN_USD","A","1997",125053.685,
"ISR","GDP","TOT","MLN_USD","A","1998",131769.828,
"ISR","GDP","TOT","MLN_USD","A","1999",138397.269,
"ISR","GDP","TOT","MLN_USD","A","2000",156918.15,
"ISR","GDP","TOT","MLN_USD","A","2001",160618.29,
"ISR","GDP","TOT","MLN_USD","A","2002",165760.975,
"ISR","GDP","TOT","MLN_USD","A","2003",159517.821,
"ISR","GDP","TOT","MLN_USD","A","2004",171851.347,
"ISR","GDP","TOT","MLN_USD","A","2005",172238.932,
"ISR","GDP","TOT","MLN_USD","A","2006",181286.695,
"ISR","GDP","TOT","MLN_USD","A","2007",197547.197,
"ISR","GDP","TOT","MLN_USD","A","2008",201065.271,
"ISR","GDP","TOT","MLN_USD","A","2009",205568.428,
"ISR","GDP","TOT","MLN_USD","A","2010",219865.033,
"ISR","GDP","TOT","MLN_USD","A","2011",237915.695,
"ISR","GDP","TOT","MLN_USD","A","2012",251920.659,
"ISR","GDP","TOT","MLN_USD","A","2013",276637.287,
"ISR","GDP","TOT","MLN_USD","A","2014",282342.337,
"ISR","GDP","TOT","MLN_USD","A","2015",297241.715,
"ISR","GDP","TOT","MLN_USD","A","2016",323408.139,
"ISR","GDP","TOT","MLN_USD","A","2017",340875.782,
"ISR","GDP","TOT","MLN_USD","A","2018",357689.387,
"ISR","GDP","TOT","MLN_USD","A","2019",368014.044,
"ISR","GDP","TOT","MLN_USD","A","2020",369963.753,
"ISR","GDP","TOT","USD_CAP","A","1995",19755.974207,
"ISR","GDP","TOT","USD_CAP","A","1996",20794.916356,
"ISR","GDP","TOT","USD_CAP","A","1997",21432.110328,
"ISR","GDP","TOT","USD_CAP","A","1998",22037.391453,
"ISR","GDP","TOT","USD_CAP","A","1999",22551.749787,
"ISR","GDP","TOT","USD_CAP","A","2000",24892.628215,
"ISR","GDP","TOT","USD_CAP","A","2001",24876.123711,
"ISR","GDP","TOT","USD_CAP","A","2002",25150.071068,
"ISR","GDP","TOT","USD_CAP","A","2003",23759.338271,
"ISR","GDP","TOT","USD_CAP","A","2004",25137.052883,
"ISR","GDP","TOT","USD_CAP","A","2005",24742.795915,
"ISR","GDP","TOT","USD_CAP","A","2006",25575.21224,
"ISR","GDP","TOT","USD_CAP","A","2007",27366.698491,
"ISR","GDP","TOT","USD_CAP","A","2008",27351.81872,
"ISR","GDP","TOT","USD_CAP","A","2009",27474.880236,
"ISR","GDP","TOT","USD_CAP","A","2010",28850.555305,
"ISR","GDP","TOT","USD_CAP","A","2011",30647.094772,
"ISR","GDP","TOT","USD_CAP","A","2012",31859.55362,
"ISR","GDP","TOT","USD_CAP","A","2013",34339.179297,
"ISR","GDP","TOT","USD_CAP","A","2014",34381.468362,
"ISR","GDP","TOT","USD_CAP","A","2015",35482.650947,
"ISR","GDP","TOT","USD_CAP","A","2016",37854.845318,
"ISR","GDP","TOT","USD_CAP","A","2017",39137.375997,
"ISR","GDP","TOT","USD_CAP","A","2018",40275.800758,
"ISR","GDP","TOT","USD_CAP","A","2019",40663.1873,
"ISR","GDP","TOT","USD_CAP","A","2020",40150.933835,
"RUS","GDP","TOT","MLN_USD","A","1995",893649.805,"E"
"RUS","GDP","TOT","MLN_USD","A","1996",877181.595,"E"
"RUS","GDP","TOT","MLN_USD","A","1997",904631.52,"E"
"RUS","GDP","TOT","MLN_USD","A","1998",865918.063,"E"
"RUS","GDP","TOT","MLN_USD","A","1999",934209.415,"E"
"RUS","GDP","TOT","MLN_USD","A","2000",1073593.408,"E"
"RUS","GDP","TOT","MLN_USD","A","2001",1152998.495,"E"
"RUS","GDP","TOT","MLN_USD","A","2002",1253122.777,"E"
"RUS","GDP","TOT","MLN_USD","A","2003",1437840.922,"E"
"RUS","GDP","TOT","MLN_USD","A","2004",1582506.988,"E"
"RUS","GDP","TOT","MLN_USD","A","2005",1822444.794,"E"
"RUS","GDP","TOT","MLN_USD","A","2006",2291243.855,"E"
"RUS","GDP","TOT","MLN_USD","A","2007",2553606.502,"E"
"RUS","GDP","TOT","MLN_USD","A","2008",3091455.591,"E"
