Date,Gold,Silver,Oil
1970-11-11,37.11,1.79,3.31
1970-11-12,37.33,1.807,3.31
1970-11-13,37.6,1.779,3.31
1970-11-16,37.9,1.777,3.31
1970-11-17,37.35,1.791,3.31
1970-11-18,37.6,1.771,3.31
1970-11-19,37.6,1.76,3.31
1970-11-20,37.6,1.744,3.31
1970-11-23,37.55,1.755,3.31
1970-11-24,37.42,1.723,3.31
1970-11-25,37.65,1.663,3.31
1970-11-26,37.79,1.68,3.31
1970-11-27,37.62,1.661,3.31
1970-11-30,37.6,1.653,3.31
1970-12-01,37.35,1.607,3.56
1970-12-02,37.58,1.651,3.56
1970-12-03,37.58,1.641,3.56
1970-12-04,37.55,1.651,3.56
1970-12-07,37.5,1.64,3.56
1970-12-08,37.4,1.628,3.56
1970-12-09,37.23,1.596,3.56
1970-12-10,36.98,1.579,3.56
1970-12-11,37.19,1.604,3.56
1970-12-14,37.2,1.628,3.56
1970-12-15,37.36,1.638,3.56
1970-12-16,37.71,1.613,3.56
1970-12-17,37.64,1.593,3.56
1970-12-18,37.65,1.648,3.56
1970-12-21,37.62,1.651,3.56
1970-12-22,37.65,1.667,3.56
1970-12-23,37.55,1.63,3.56
1970-12-24,37.4,1.641,3.56
1970-12-28,37.34,1.64,3.56
1970-12-29,37.33,1.651,3.56
1970-12-30,37.38,1.636,3.56
1970-12-31,37.38,1.633,3.56
1971-01-01,,,3.56
1971-01-04,37.33,1.653,3.56
1971-01-05,37.5,1.652,3.56
1971-01-06,37.5,1.647,3.56
1971-01-07,37.39,1.69,3.56
1971-01-08,37.51,1.691,3.56
1971-01-11,37.5,1.709,3.56
1971-01-12,37.85,1.697,3.56
1971-01-13,38.27,1.701,3.56
1971-01-14,38.1,1.684,3.56
1971-01-15,38.15,1.681,3.56
1971-01-18,38.1,1.629,3.56
1971-01-19,37.92,1.591,3.56
1971-01-20,38.02,1.58,3.56
1971-01-21,38.17,1.576,3.56
1971-01-22,37.95,1.562,3.56
1971-01-25,37.9,1.586,3.56
1971-01-26,38.1,1.614,3.56
1971-01-27,38.02,1.563,3.56
1971-01-28,38.05,1.586,3.56
1971-01-29,38.0,1.593,3.56
1971-02-01,38.1,1.594,3.56
1971-02-02,38.35,1.609,3.56
1971-02-03,38.7,1.62,3.56
1971-02-04,38.48,1.617,3.56
1971-02-05,38.45,1.605,3.56
1971-02-08,38.5,1.613,3.56
1971-02-09,38.73,1.581,3.56
1971-02-10,38.85,1.578,3.56
1971-02-11,38.88,1.594,3.56
1971-02-12,39.05,1.59,3.56
1971-02-15,38.9,1.584,3.56
1971-02-16,38.95,1.584,3.56
1971-02-17,38.9,1.592,3.56
1971-02-18,38.85,1.596,3.56
1971-02-19,38.78,1.601,3.56
1971-02-22,38.75,1.604,3.56
1971-02-23,38.8,1.597,3.56
1971-02-24,38.77,1.588,3.56
1971-02-25,38.75,1.575,3.56
1971-02-26,38.79,1.587,3.56
1971-03-01,38.75,1.599,3.56
1971-03-02,38.7,1.628,3.56
1971-03-03,38.77,1.614,3.56
1971-03-04,38.77,1.615,3.56
1971-03-05,38.76,1.637,3.56
1971-03-08,38.75,1.657,3.56
1971-03-09,38.81,1.662,3.56
1971-03-10,38.84,1.667,3.56
1971-03-11,38.96,1.661,3.56
1971-03-12,39.02,1.657,3.56
1971-03-15,39.08,1.657,3.56
1971-03-16,38.98,1.678,3.56
1971-03-17,38.92,1.676,3.56
1971-03-18,38.95,1.672,3.56
1971-03-19,39.02,1.669,3.56
1971-03-22,38.95,1.672,3.56
1971-03-23,38.92,1.679,3.56
1971-03-24,38.92,1.664,3.56
1971-03-25,38.91,1.664,3.56
1971-03-26,38.9,1.688,3.56
1971-03-29,38.83,1.691,3.56
1971-03-30,38.75,1.69,3.56
1971-03-31,38.8,1.686,3.56
1971-04-01,38.95,1.713,3.56
1971-04-02,38.83,1.711,3.56
1971-04-05,38.9,1.739,3.56
1971-04-06,38.9,1.727,3.56
1971-04-07,38.92,1.735,3.56
1971-04-08,38.95,1.754,3.56
1971-04-13,38.9,1.747,3.56
1971-04-14,38.9,1.728,3.56
1971-04-15,38.89,1.734,3.56
1971-04-16,38.93,1.71,3.56
1971-04-19,38.95,1.71,3.56
1971-04-20,38.95,1.725,3.56
1971-04-21,38.91,1.74,3.56
1971-04-22,38.98,1.737,3.56
1971-04-23,39.09,1.722,3.56
1971-04-26,39.0,1.722,3.56
1971-04-27,38.91,1.672,3.56
1971-04-28,39.15,1.689,3.56
1971-04-29,39.42,1.703,3.56
1971-04-30,39.6,1.689,3.56
1971-05-01,,,3.56
1971-05-03,39.42,1.679,3.56
1971-05-04,39.86,1.656,3.56
1971-05-05,39.66,1.694,3.56
1971-05-06,40.2,1.69,3.56
1971-05-07,39.88,1.686,3.56
1971-05-10,39.65,1.671,3.56
1971-05-11,40.0,1.677,3.56
1971-05-12,40.7,1.669,3.56
1971-05-13,40.85,1.681,3.56
1971-05-14,40.8,1.7,3.56
1971-05-17,41.1,1.676,3.56
1971-05-18,41.2,1.684,3.56
1971-05-19,40.5,1.677,3.56
1971-05-20,40.8,1.672,3.56
1971-05-21,41.05,1.657,3.56
1971-05-24,40.75,1.606,3.56
1971-05-25,40.98,1.635,3.56
1971-05-26,40.96,1.609,3.56
1971-05-27,40.7,1.604,3.56
1971-05-28,40.8,1.601,3.56
1971-06-01,40.85,1.613,3.56
1971-06-02,40.65,1.59,3.56
1971-06-03,40.52,1.587,3.56
1971-06-04,40.6,1.587,3.56
1971-06-07,40.5,1.585,3.56
1971-06-08,40.3,1.582,3.56
1971-06-09,39.95,1.631,3.56
1971-06-10,39.6,1.609,3.56
1971-06-11,39.65,1.614,3.56
1971-06-14,39.6,1.623,3.56
1971-06-15,39.49,1.615,3.56
1971-06-16,39.77,1.63,3.56
1971-06-17,39.95,1.643,3.56
1971-06-18,39.9,1.628,3.56
1971-06-21,39.95,1.609,3.56
1971-06-22,40.1,1.584,3.56
1971-06-23,40.25,1.604,3.56
1971-06-24,40.4,1.589,3.56
1971-06-25,40.11,1.599,3.56
1971-06-28,40.08,1.599,3.56
1971-06-29,39.88,1.582,3.56
1971-06-30,40.2,1.575,3.56
1971-07-01,40.1,1.601,3.56
1971-07-02,40.41,1.602,3.56
1971-07-05,40.23,1.582,3.56
1971-07-06,40.3,1.589,3.56
1971-07-07,40.2,1.579,3.56
1971-07-08,40.27,1.589,3.56
1971-07-09,40.24,1.592,3.56
1971-07-12,40.35,1.587,3.56
1971-07-13,40.35,1.56,3.56
1971-07-14,40.4,1.577,3.56
1971-07-15,40.44,1.562,3.56
1971-07-16,40.6,1.555,3.56
1971-07-19,41.01,1.56,3.56
1971-07-20,40.98,1.543,3.56
1971-07-21,41.2,1.543,3.56
1971-07-22,41.59,1.558,3.56
1971-07-23,41.58,1.565,3.56
1971-07-26,41.45,1.558,3.56
1971-07-27,41.98,1.55,3.56
1971-07-28,42.09,1.557,3.56
1971-07-29,42.21,1.596,3.56
1971-07-30,42.48,1.592,3.56
1971-08-01,,,3.56
1971-08-02,42.48,1.582,3.56
1971-08-03,42.15,1.608,3.56
1971-08-04,42.19,1.626,3.56
1971-08-05,42.8,1.621,3.56
1971-08-06,42.65,1.599,3.56
1971-08-09,42.9,1.609,3.56
1971-08-10,43.3,1.609,3.56
1971-08-11,42.75,1.575,3.56
1971-08-12,43.23,1.592,3.56
1971-08-13,43.27,1.592,3.56
1971-08-18,43.0,,3.56
1971-08-19,43.4,,3.56
1971-08-20,43.3,,3.56
1971-08-23,43.25,1.593,3.56
1971-08-24,43.1,1.572,3.56
1971-08-25,43.1,1.578,3.56
1971-08-26,42.75,1.567,3.56
1971-08-27,41.1,1.564,3.56
1971-08-31,41.0,1.502,3.56
1971-09-01,40.7,1.484,3.56
1971-09-02,41.6,1.502,3.56
1971-09-03,41.73,1.491,3.56
1971-09-06,41.8,1.472,3.56
1971-09-07,41.7,1.442,3.56
1971-09-08,41.33,1.372,3.56
1971-09-09,41.7,1.419,3.56
1971-09-10,41.58,1.385,3.56
1971-09-13,41.59,1.373,3.56
1971-09-14,41.85,1.392,3.56
1971-09-15,41.89,1.411,3.56
1971-09-16,42.23,1.398,3.56
1971-09-17,42.1,1.418,3.56
1971-09-20,42.05,1.416,3.56
1971-09-21,42.3,1.423,3.56
1971-09-22,42.2,1.401,3.56
1971-09-23,42.25,1.398,3.56
1971-09-24,42.65,1.405,3.56
1971-09-27,42.35,1.4,3.56
1971-09-28,42.73,1.387,3.56
1971-09-29,42.7,1.392,3.56
1971-09-30,42.48,1.376,3.56
1971-10-01,42.17,1.38,3.56
1971-10-04,42.5,1.378,3.56
1971-10-05,42.35,1.334,3.56
1971-10-06,42.44,1.343,3.56
1971-10-07,42.45,1.349,3.56
1971-10-08,42.5,1.341,3.56
1971-10-11,42.45,1.296,3.56
1971-10-12,42.52,1.315,3.56
1971-10-13,42.6,1.305,3.56
1971-10-14,42.54,1.319,3.56
1971-10-15,42.58,1.319,3.56
1971-10-18,42.51,1.344,3.56
1971-10-19,42.55,1.337,3.56
1971-10-20,42.5,1.308,3.56
1971-10-21,42.52,1.293,3.56
1971-10-22,42.48,1.306,3.56
1971-10-25,42.48,1.309,3.56
1971-10-26,42.5,1.319,3.56
1971-10-27,42.51,1.33,3.56
1971-10-28,42.45,1.294,3.56
1971-10-29,42.4,1.307,3.56
1971-11-01,42.12,1.293,3.56
1971-11-02,42.4,1.272,3.56
1971-11-03,42.2,1.272,3.56
1971-11-04,42.15,1.294,3.56
1971-11-05,42.25,1.284,3.56
1971-11-08,42.35,1.299,3.56
1971-11-09,42.48,1.316,3.56
1971-11-10,42.62,1.306,3.56
1971-11-11,42.55,1.309,3.56
1971-11-12,42.6,1.329,3.56
1971-11-15,42.85,1.317,3.56
1971-11-16,43.0,1.336,3.56
1971-11-17,42.81,1.324,3.56
1971-11-18,43.0,1.327,3.56
1971-11-19,43.15,1.317,3.56
1971-11-22,43.25,1.312,3.56
1971-11-23,43.2,1.327,3.56
1971-11-24,43.38,1.314,3.56
1971-11-25,43.64,1.317,3.56
1971-11-26,43.33,1.314,3.56
1971-11-29,43.65,1.327,3.56
1971-11-30,43.55,1.332,3.56
1971-12-01,43.5,1.324,3.56
1971-12-02,43.6,1.352,3.56
1971-12-03,43.73,1.349,3.56
1971-12-06,43.9,1.4,3.56
1971-12-07,43.88,1.371,3.56
1971-12-08,43.6,1.38,3.56
1971-12-09,43.5,1.395,3.56
1971-12-10,43.67,1.415,3.56
1971-12-13,43.65,1.4,3.56
1971-12-14,43.65,1.39,3.56
1971-12-15,43.61,1.394,3.56
1971-12-16,43.4,1.411,3.56
1971-12-17,43.05,1.426,3.56
1971-12-20,42.4,,3.56
1971-12-21,42.95,1.392,3.56
1971-12-22,43.15,1.393,3.56
1971-12-23,43.52,1.391,3.56
1971-12-24,43.29,1.394,3.56
1971-12-28,43.3,1.365,3.56
1971-12-29,43.52,1.358,3.56
1971-12-30,43.5,1.383,3.56
1971-12-31,43.62,1.371,3.56
1972-01-01,,,3.56
1972-01-03,43.73,1.374,3.56
1972-01-04,44.35,1.393,3.56
1972-01-05,44.42,1.418,3.56
1972-01-06,44.88,1.406,3.56
1972-01-07,45.75,1.439,3.56
1972-01-10,45.7,1.438,3.56
1972-01-11,45.34,1.479,3.56
1972-01-12,45.25,1.456,3.56
1972-01-13,45.45,1.47,3.56
1972-01-14,45.73,1.453,3.56
1972-01-17,45.98,1.504,3.56
1972-01-18,46.09,1.499,3.56
1972-01-19,45.9,1.507,3.56
1972-01-20,45.75,1.488,3.56
1972-01-21,45.89,1.49,3.56
1972-01-24,45.92,1.487,3.56
1972-01-25,46.1,1.463,3.56
1972-01-26,46.08,1.464,3.56
1972-01-27,46.2,1.471,3.56
1972-01-28,47.0,1.521,3.56
1972-01-31,46.95,1.499,3.56
1972-02-01,47.49,1.533,3.56
1972-02-02,48.6,1.548,3.56
1972-02-03,48.4,1.515,3.56
1972-02-04,47.55,1.523,3.56
1972-02-07,47.45,1.538,3.56
1972-02-08,48.2,1.532,3.56
1972-02-09,47.92,1.515,3.56
1972-02-10,48.4,1.533,3.56
1972-02-11,48.25,1.529,3.56
1972-02-14,48.2,1.486,3.56
1972-02-15,47.9,1.493,3.56
1972-02-16,48.05,1.49,3.56
1972-02-17,48.5,1.496,3.56
1972-02-18,48.24,1.498,3.56
1972-02-21,48.4,1.494,3.56
1972-02-22,48.6,1.495,3.56
1972-02-23,48.62,1.483,3.56
1972-02-24,48.7,1.483,3.56
1972-02-25,48.6,1.488,3.56
1972-02-28,48.49,1.468,3.56
1972-02-29,48.4,1.47,3.56
1972-03-01,47.8,1.475,3.56
1972-03-02,48.2,1.501,3.56
1972-03-03,48.05,1.499,3.56
1972-03-06,48.0,1.521,3.56
1972-03-07,48.27,1.538,3.56
1972-03-08,48.25,1.525,3.56
1972-03-09,48.3,1.539,3.56
1972-03-10,48.23,1.536,3.56
1972-03-13,48.35,1.542,3.56
1972-03-14,48.4,1.537,3.56
1972-03-15,48.3,1.522,3.56
1972-03-16,48.47,1.524,3.56
1972-03-17,48.4,1.513,3.56
1972-03-20,48.35,1.523,3.56
1972-03-21,48.4,1.537,3.56
1972-03-22,48.4,1.548,3.56
1972-03-23,48.4,1.533,3.56
1972-03-24,48.4,1.528,3.56
1972-03-27,48.35,1.52,3.56
1972-03-28,48.23,1.541,3.56
1972-03-29,48.42,1.563,3.56
1972-03-30,48.38,1.562,3.56
1972-04-01,,,3.56
1972-04-04,48.4,1.598,3.56
1972-04-05,48.4,1.588,3.56
1972-04-06,48.3,1.573,3.56
1972-04-07,48.35,1.583,3.56
1972-04-10,48.4,1.591,3.56
1972-04-11,48.45,1.577,3.56
1972-04-12,48.81,1.581,3.56
1972-04-13,49.42,1.579,3.56
1972-04-14,49.35,1.549,3.56
1972-04-17,49.35,1.557,3.56
1972-04-18,49.48,1.562,3.56
1972-04-19,49.25,1.548,3.56
1972-04-20,49.42,1.542,3.56
1972-04-21,49.38,1.551,3.56
1972-04-24,49.35,1.555,3.56
1972-04-25,49.21,1.551,3.56
1972-04-26,49.3,1.548,3.56
1972-04-27,49.38,1.566,3.56
1972-04-28,49.5,1.571,3.56
1972-05-01,50.2,1.601,3.56
1972-05-02,50.7,1.59,3.56
1972-05-03,50.3,1.577,3.56
1972-05-04,50.35,1.58,3.56
1972-05-05,50.52,1.587,3.56
1972-05-08,51.6,1.591,3.56
1972-05-09,54.0,1.604,3.56
1972-05-10,53.3,1.593,3.56
1972-05-11,53.0,1.582,3.56
1972-05-12,52.8,1.578,3.56
1972-05-15,52.8,1.583,3.56
1972-05-16,54.5,1.59,3.56
1972-05-17,57.5,1.599,3.56
1972-05-18,57.15,1.593,3.56
1972-05-19,56.5,1.581,3.56
1972-05-22,57.2,1.594,3.56
1972-05-23,57.5,1.583,3.56
1972-05-24,56.65,1.564,3.56
1972-05-25,56.92,1.561,3.56
1972-05-26,57.5,1.572,3.56
1972-05-30,58.7,1.569,3.56
1972-05-31,59.3,1.55,3.56
1972-06-01,58.8,1.537,3.56
1972-06-02,59.2,1.556,3.56
1972-06-05,59.4,1.551,3.56
1972-06-06,59.75,1.563,3.56
1972-06-07,64.75,1.576,3.56
1972-06-08,66.75,1.57,3.56
1972-06-09,65.6,1.572,3.56
1972-06-12,59.0,1.566,3.56
1972-06-13,63.3,1.578,3.56
1972-06-14,60.7,1.578,3.56
1972-06-15,61.6,1.59,3.56
1972-06-16,61.8,1.588,3.56
1972-06-19,60.6,1.581,3.56
1972-06-20,61.6,1.572,3.56
1972-06-21,61.12,1.558,3.56
1972-06-22,61.48,1.565,3.56
1972-06-23,64.0,,3.56
1972-06-26,63.5,,3.56
1972-06-27,62.3,1.575,3.56
1972-06-28,63.3,1.573,3.56
1972-06-29,65.1,1.551,3.56
1972-06-30,64.1,1.562,3.56
1972-07-01,,,3.56
1972-07-03,64.25,1.564,3.56
1972-07-04,65.5,1.555,3.56
1972-07-05,65.3,1.557,3.56
1972-07-06,65.9,1.606,3.56
1972-07-07,65.8,1.68,3.56
1972-07-10,65.05,1.695,3.56
1972-07-11,65.7,1.682,3.56
1972-07-12,64.85,1.696,3.56
1972-07-13,65.1,1.75,3.56
1972-07-14,65.2,1.76,3.56
1972-07-17,65.2,1.766,3.56
1972-07-18,65.6,1.782,3.56
1972-07-19,65.1,1.75,3.56
1972-07-20,64.75,1.782,3.56
1972-07-21,65.3,1.741,3.56
1972-07-24,65.1,1.759,3.56
1972-07-25,65.45,1.779,3.56
1972-07-26,65.58,1.764,3.56
1972-07-27,65.65,1.745,3.56
1972-07-28,67.45,1.839,3.56
1972-07-31,68.9,1.828,3.56
1972-08-01,68.8,1.794,3.56
1972-08-02,70.0,1.834,3.56
1972-08-03,68.7,1.81,3.56
1972-08-04,67.75,1.811,3.56
1972-08-07,68.4,1.821,3.56
1972-08-08,66.25,1.814,3.56
1972-08-09,65.7,1.789,3.56
1972-08-10,66.15,1.82,3.56
1972-08-11,66.1,1.817,3.56
1972-08-14,64.75,1.793,3.56
1972-08-15,65.75,1.811,3.56
1972-08-16,65.8,1.817,3.56
1972-08-17,66.25,1.817,3.56
1972-08-18,66.25,1.838,3.56
1972-08-21,66.6,1.843,3.56
1972-08-22,66.97,1.837,3.56
1972-08-23,67.4,1.882,3.56
1972-08-24,67.3,1.901,3.56
1972-08-25,67.05,1.879,3.56
1972-08-29,66.6,1.88,3.56
1972-08-30,66.8,1.904,3.56
1972-08-31,66.8,1.908,3.56
1972-09-01,66.8,1.897,3.56
1972-09-04,66.85,1.895,3.56
1972-09-05,66.85,1.912,3.56
1972-09-06,67.0,1.898,3.56
1972-09-07,66.97,1.859,3.56
1972-09-08,67.1,1.865,3.56
1972-09-11,67.2,1.832,3.56
1972-09-12,67.0,1.793,3.56
1972-09-13,66.95,1.783,3.56
1972-09-14,66.85,1.803,3.56
1972-09-15,66.1,1.777,3.56
1972-09-18,64.5,1.703,3.56
1972-09-19,64.35,1.688,3.56
1972-09-20,64.55,1.704,3.56
1972-09-21,64.5,1.713,3.56
1972-09-22,64.65,1.717,3.56
1972-09-25,63.8,1.69,3.56
1972-09-26,63.4,1.687,3.56
1972-09-27,63.7,1.693,3.56
1972-09-28,64.15,1.751,3.56
1972-09-29,64.1,1.739,3.56
1972-10-01,,,3.56
1972-10-02,64.1,1.741,3.56
1972-10-03,64.1,1.764,3.56
1972-10-04,64.8,1.784,3.56
1972-10-05,65.62,1.772,3.56
1972-10-06,65.3,1.756,3.56
1972-10-09,65.7,1.796,3.56
1972-10-10,65.5,1.801,3.56
1972-10-11,65.19,1.795,3.56
1972-10-12,64.42,1.776,3.56
1972-10-13,64.5,1.779,3.56
1972-10-16,64.85,1.799,3.56
1972-10-17,65.05,1.784,3.56
1972-10-18,64.8,1.813,3.56
1972-10-19,64.91,1.842,3.56
1972-10-20,64.9,1.834,3.56
1972-10-23,64.92,1.853,3.56
1972-10-24,64.62,1.848,3.56
1972-10-25,64.8,1.835,3.56
1972-10-26,64.55,1.811,3.56
1972-10-27,64.55,1.806,3.56
1972-10-30,64.5,1.816,3.56
1972-10-31,64.42,1.798,3.56
1972-11-01,63.8,1.826,3.56
1972-11-02,64.05,1.842,3.56
1972-11-03,64.12,1.829,3.56
1972-11-06,64.05,1.856,3.56
1972-11-07,63.75,1.835,3.56
1972-11-08,63.85,1.857,3.56
1972-11-09,62.75,1.823,3.56
1972-11-10,62.6,1.805,3.56
1972-11-13,62.54,1.824,3.56
1972-11-14,62.45,1.815,3.56
1972-11-15,61.9,1.814,3.56
1972-11-16,61.6,1.811,3.56
1972-11-17,60.1,1.799,3.56
1972-11-20,60.38,1.789,3.56
1972-11-21,61.5,1.804,3.56
1972-11-22,62.1,1.812,3.56
1972-11-23,62.0,1.812,3.56
1972-11-24,62.55,1.822,3.56
1972-11-27,63.05,1.809,3.56
1972-11-28,63.62,1.811,3.56
1972-11-29,63.6,1.851,3.56
1972-11-30,63.6,1.852,3.56
1972-12-01,63.9,1.868,3.56
1972-12-04,63.4,1.892,3.56
1972-12-05,63.0,1.87,3.56
1972-12-06,63.1,1.932,3.56
1972-12-07,62.85,1.91,3.56
1972-12-08,63.0,1.923,3.56
1972-12-11,63.0,1.953,3.56
1972-12-12,62.75,1.972,3.56
1972-12-13,62.85,1.948,3.56
1972-12-14,63.27,1.948,3.56
1972-12-15,63.4,1.978,3.56
1972-12-18,64.4,1.972,3.56
1972-12-19,65.4,1.953,3.56
1972-12-20,64.7,1.937,3.56
1972-12-21,64.2,1.994,3.56
1972-12-22,64.15,2.001,3.56
1972-12-27,64.9,1.99,3.56
1972-12-28,64.83,1.996,3.56
1972-12-29,64.7,2.031,3.56
1973-01-01,,,3.56
1973-01-02,64.99,2.037,3.56
1973-01-03,65.25,2.008,3.56
1973-01-04,65.2,2.046,3.56
1973-01-05,65.22,2.026,3.56
1973-01-08,65.15,1.984,3.56
1973-01-09,65.15,2.012,3.56
1973-01-10,65.05,1.984,3.56
1973-01-11,65.1,2.011,3.56
1973-01-12,65.1,2.01,3.56
1973-01-15,65.1,2.036,3.56
1973-01-16,65.05,2.003,3.56
1973-01-17,64.8,2.019,3.56
1973-01-18,64.62,2.006,3.56
1973-01-19,64.1,2.005,3.56
1973-01-22,64.6,1.986,3.56
1973-01-23,65.2,1.956,3.56
1973-01-24,64.75,1.978,3.56
1973-01-25,65.25,1.968,3.56
1973-01-26,65.6,1.98,3.56
1973-01-29,65.3,1.96,3.56
1973-01-30,66.2,1.982,3.56
1973-01-31,66.0,2.011,3.56
1973-02-01,66.4,2.032,3.56
1973-02-02,67.1,2.03,3.56
1973-02-05,66.9,2.035,3.56
1973-02-06,68.9,2.11,3.56
1973-02-07,68.7,2.091,3.56
1973-02-08,68.9,2.126,3.56
1973-02-09,69.2,2.136,3.56
1973-02-12,68.53,,3.56
1973-02-13,69.1,,3.56
1973-02-14,70.1,2.246,3.56
1973-02-15,72.8,2.221,3.56
1973-02-16,73.0,2.192,3.56
1973-02-19,73.7,2.192,3.56
1973-02-20,76.1,2.196,3.56
1973-02-21,78.5,2.247,3.56
1973-02-22,83.0,2.428,3.56
1973-02-23,89.0,2.459,3.56
1973-02-26,83.0,2.354,3.56
1973-02-27,81.2,2.381,3.56
1973-02-28,85.3,2.43,3.56
1973-03-01,86.0,2.492,3.56
1973-03-02,87.0,,3.56
1973-03-05,83.0,,3.56
1973-03-06,83.0,,3.56
1973-03-07,81.5,,3.56
1973-03-08,83.0,,3.56
1973-03-09,83.0,,3.56
1973-03-12,81.75,2.322,3.56
1973-03-13,81.5,2.236,3.56
1973-03-14,80.25,2.232,3.56
1973-03-15,82.0,2.197,3.56
1973-03-16,82.6,2.154,3.56
1973-03-19,82.25,2.166,3.56
1973-03-20,82.5,2.147,3.56
1973-03-21,81.8,2.216,3.56
1973-03-22,81.4,2.223,3.56
1973-03-23,82.5,2.21,3.56
1973-03-26,86.0,2.288,3.56
1973-03-27,91.5,2.274,3.56
1973-03-28,88.25,2.196,3.56
1973-03-29,89.25,2.169,3.56
1973-03-30,90.25,2.197,3.56
1973-04-01,,,3.56
1973-04-02,89.25,2.171,3.56
1973-04-03,89.5,2.227,3.56
1973-04-04,89.9,2.198,3.56
1973-04-05,90.85,2.238,3.56
1973-04-06,91.1,2.207,3.56
1973-04-09,90.75,2.208,3.56
1973-04-10,91.0,2.246,3.56
1973-04-11,91.25,2.247,3.56
1973-04-12,91.1,2.229,3.56
1973-04-13,90.4,2.206,3.56
1973-04-16,89.6,2.211,3.56
1973-04-17,89.4,2.164,3.56
1973-04-18,90.75,2.11,3.56
1973-04-19,90.78,2.119,3.56
1973-04-24,90.9,2.095,3.56
1973-04-25,90.6,2.136,3.56
1973-04-26,90.1,2.126,3.56
1973-04-27,90.45,2.128,3.56
1973-04-30,90.7,2.147,3.56
1973-05-01,90.7,2.147,3.56
1973-05-02,90.4,2.115,3.56
1973-05-03,90.4,2.119,3.56
1973-05-04,90.3,2.187,3.56
1973-05-07,90.3,2.192,3.56
1973-05-08,90.8,2.222,3.56
1973-05-09,92.15,2.276,3.56
1973-05-10,94.6,2.339,3.56
1973-05-11,96.3,2.362,3.56
1973-05-14,99.75,2.374,3.56
1973-05-15,107.0,2.466,3.56
1973-05-16,111.0,2.384,3.56
1973-05-17,103.5,2.343,3.56
1973-05-18,105.75,2.378,3.56
1973-05-21,112.5,2.489,3.56
1973-05-22,110.5,2.447,3.56
1973-05-23,111.0,2.425,3.56
1973-05-24,109.75,2.388,3.56
1973-05-25,104.75,2.388,3.56
1973-05-29,108.25,2.448,3.56
1973-05-30,111.5,2.537,3.56
1973-05-31,114.5,2.551,3.56
1973-06-01,117.0,2.607,3.56
1973-06-04,120.75,2.645,3.56
1973-06-05,127.0,2.734,3.56
1973-06-06,121.0,2.552,3.56
1973-06-07,119.75,2.544,3.56
1973-06-08,118.5,2.5,3.56
1973-06-11,115.5,2.504,3.56
1973-06-12,116.2,2.462,3.56
1973-06-13,117.5,2.512,3.56
1973-06-14,116.0,2.508,3.56
1973-06-15,120.0,2.533,3.56
1973-06-18,122.0,2.6,3.56
1973-06-19,122.5,2.588,3.56
1973-06-20,118.5,2.56,3.56
1973-06-21,120.25,2.599,3.56
1973-06-22,120.25,2.602,3.56
1973-06-25,118.0,2.582,3.56
1973-06-26,119.0,2.634,3.56
1973-06-27,122.5,2.676,3.56
1973-06-28,120.1,2.657,3.56
1973-06-29,123.5,2.666,3.56
1973-07-01,,,3.56
1973-07-02,123.0,2.696,3.56
1973-07-03,121.0,2.684,3.56
1973-07-04,123.5,2.729,3.56
1973-07-05,122.75,2.699,3.56
1973-07-06,127.0,2.796,3.56
1973-07-09,126.0,2.802,3.56
1973-07-10,124.75,2.753,3.56
1973-07-11,119.0,2.668,3.56
1973-07-12,120.5,2.784,3.56
1973-07-13,120.5,2.804,3.56
1973-07-16,119.75,2.806,3.56
1973-07-17,120.75,2.91,3.56
1973-07-18,119.75,2.88,3.56
1973-07-19,119.0,2.879,3.56
1973-07-20,116.0,2.836,3.56
1973-07-23,118.5,2.903,3.56
1973-07-24,119.75,2.963,3.56
1973-07-25,119.0,2.922,3.56
1973-07-26,119.5,2.901,3.56
1973-07-27,118.8,2.914,3.56
1973-07-30,114.0,2.77,3.56
1973-07-31,115.2,2.76,3.56
1973-08-01,117.0,2.916,4.31
1973-08-02,115.75,2.902,4.31
1973-08-03,115.7,2.863,4.31
1973-08-06,115.5,2.84,4.31
1973-08-07,114.75,2.788,4.31
1973-08-08,114.75,2.723,4.31
1973-08-09,109.0,2.63,4.31
1973-08-10,107.5,2.668,4.31
1973-08-13,103.75,2.65,4.31
1973-08-14,98.25,2.572,4.31
1973-08-15,92.5,2.563,4.31
1973-08-16,96.0,2.611,4.31
1973-08-17,102.5,2.648,4.31
1973-08-20,107.25,2.673,4.31
1973-08-21,103.0,2.694,4.31
1973-08-22,103.5,2.59,4.31
1973-08-23,102.5,2.556,4.31
1973-08-24,100.5,2.587,4.31
1973-08-28,102.0,2.571,4.31
1973-08-29,105.5,2.579,4.31
1973-08-30,105.75,2.628,4.31
1973-08-31,104.0,2.596,4.31
1973-09-01,,,4.31
1973-09-03,105.5,2.608,4.31
1973-09-04,104.5,2.616,4.31
1973-09-05,106.0,2.566,4.31
1973-09-06,106.97,2.597,4.31
1973-09-07,105.5,2.588,4.31
1973-09-10,105.25,2.598,4.31
1973-09-11,102.5,2.54,4.31
1973-09-12,102.5,2.548,4.31
1973-09-13,101.6,2.522,4.31
1973-09-14,100.0,2.544,4.31
1973-09-17,102.5,2.574,4.31
1973-09-18,103.75,2.636,4.31
1973-09-19,100.5,2.59,4.31
1973-09-20,102.4,2.702,4.31
1973-09-21,103.25,2.728,4.31
1973-09-24,102.5,2.734,4.31
1973-09-25,101.85,2.74,4.31
