Date,Gold,Silver,Oil
1971-05-18,41.2,1.684,
1971-05-19,40.5,1.677,
1971-05-20,40.8,1.672,
1971-05-21,41.05,1.657,
1971-05-24,40.75,1.606,
1971-05-25,40.98,1.635,
1971-05-26,40.96,1.609,
1971-05-27,40.7,1.604,
1971-05-28,40.8,1.601,
1971-06-01,40.85,1.613,3.56
1971-06-02,40.65,1.59,
1971-06-03,40.52,1.587,
1971-06-04,40.6,1.587,
1971-06-07,40.5,1.585,
1971-06-08,40.3,1.582,
1971-06-09,39.95,1.631,
1971-06-10,39.6,1.609,
1971-06-11,39.65,1.614,
1971-06-14,39.6,1.623,
1971-06-15,39.49,1.615,
1971-06-16,39.77,1.63,
1971-06-17,39.95,1.643,
1971-06-18,39.9,1.628,
1971-06-21,39.95,1.609,
1971-06-22,40.1,1.584,
1971-06-23,40.25,1.604,
1971-06-24,40.4,1.589,
1971-06-25,40.11,1.599,
1971-06-28,40.08,1.599,
1971-06-29,39.88,1.582,
1971-06-30,40.2,1.575,
1971-07-01,40.1,1.601,3.56
1971-07-02,40.41,1.602,
1971-07-05,40.23,1.582,
1971-07-06,40.3,1.589,
1971-07-07,40.2,1.579,
1971-07-08,40.27,1.589,
1971-07-09,40.24,1.592,
1971-07-12,40.35,1.587,
1971-07-13,40.35,1.56,
1971-07-14,40.4,1.577,
1971-07-15,40.44,1.562,
1971-07-16,40.6,1.555,
1971-07-19,41.01,1.56,
1971-07-20,40.98,1.543,
1971-07-21,41.2,1.543,
1971-07-22,41.59,1.558,
1971-07-23,41.58,1.565,
1971-07-26,41.45,1.558,
1971-07-27,41.98,1.55,
1971-07-28,42.09,1.557,
1971-07-29,42.21,1.596,
1971-07-30,42.48,1.592,
1971-08-01,,,3.56
1971-08-02,42.48,1.582,
1971-08-03,42.15,1.608,
1971-08-04,42.19,1.626,
1971-08-05,42.8,1.621,
1971-08-06,42.65,1.599,
1971-08-09,42.9,1.609,
1971-08-10,43.3,1.609,
1971-08-11,42.75,1.575,
1971-08-12,43.23,1.592,
1971-08-13,43.27,1.592,
1971-08-18,43.0,,
1971-08-19,43.4,,
1971-08-20,43.3,,
1971-08-23,43.25,1.593,
1971-08-24,43.1,1.572,
1971-08-25,43.1,1.578,
1971-08-26,42.75,1.567,
1971-08-27,41.1,1.564,
1971-08-31,41.0,1.502,
1971-09-01,40.7,1.484,3.56
1971-09-02,41.6,1.502,
1971-09-03,41.73,1.491,
1971-09-06,41.8,1.472,
1971-09-07,41.7,1.442,
1971-09-08,41.33,1.372,
1971-09-09,41.7,1.419,
1971-09-10,41.58,1.385,
1971-09-13,41.59,1.373,
1971-09-14,41.85,1.392,
1971-09-15,41.89,1.411,
1971-09-16,42.23,1.398,
1971-09-17,42.1,1.418,
1971-09-20,42.05,1.416,
1971-09-21,42.3,1.423,
1971-09-22,42.2,1.401,
1971-09-23,42.25,1.398,
1971-09-24,42.65,1.405,
1971-09-27,42.35,1.4,
1971-09-28,42.73,1.387,
1971-09-29,42.7,1.392,
1971-09-30,42.48,1.376,
1971-10-01,42.17,1.38,3.56
1971-10-04,42.5,1.378,
1971-10-05,42.35,1.334,
1971-10-06,42.44,1.343,
1971-10-07,42.45,1.349,
1971-10-08,42.5,1.341,
1971-10-11,42.45,1.296,
1971-10-12,42.52,1.315,
1971-10-13,42.6,1.305,
1971-10-14,42.54,1.319,
1971-10-15,42.58,1.319,
1971-10-18,42.51,1.344,
1971-10-19,42.55,1.337,
1971-10-20,42.5,1.308,
1971-10-21,42.52,1.293,
1971-10-22,42.48,1.306,
1971-10-25,42.48,1.309,
1971-10-26,42.5,1.319,
1971-10-27,42.51,1.33,
1971-10-28,42.45,1.294,
1971-10-29,42.4,1.307,
1971-11-01,42.12,1.293,3.56
1971-11-02,42.4,1.272,
1971-11-03,42.2,1.272,
1971-11-04,42.15,1.294,
1971-11-05,42.25,1.284,
1971-11-08,42.35,1.299,
1971-11-09,42.48,1.316,
1971-11-10,42.62,1.306,
1971-11-11,42.55,1.309,
1971-11-12,42.6,1.329,
1971-11-15,42.85,1.317,
1971-11-16,43.0,1.336,
1971-11-17,42.81,1.324,
1971-11-18,43.0,1.327,
1971-11-19,43.15,1.317,
1971-11-22,43.25,1.312,
1971-11-23,43.2,1.327,
1971-11-24,43.38,1.314,
1971-11-25,43.64,1.317,
1971-11-26,43.33,1.314,
1971-11-29,43.65,1.327,
1971-11-30,43.55,1.332,
1971-12-01,43.5,1.324,3.56
1971-12-02,43.6,1.352,
1971-12-03,43.73,1.349,
1971-12-06,43.9,1.4,
1971-12-07,43.88,1.371,
1971-12-08,43.6,1.38,
1971-12-09,43.5,1.395,
1971-12-10,43.67,1.415,
1971-12-13,43.65,1.4,
1971-12-14,43.65,1.39,
1971-12-15,43.61,1.394,
1971-12-16,43.4,1.411,
1971-12-17,43.05,1.426,
1971-12-20,42.4,,
1971-12-21,42.95,1.392,
1971-12-22,43.15,1.393,
1971-12-23,43.52,1.391,
1971-12-24,43.29,1.394,
1971-12-28,43.3,1.365,
1971-12-29,43.52,1.358,
1971-12-30,43.5,1.383,
1971-12-31,43.62,1.371,
1972-01-01,,,3.56
1972-01-03,43.73,1.374,
1972-01-04,44.35,1.393,
1972-01-05,44.42,1.418,
1972-01-06,44.88,1.406,
1972-01-07,45.75,1.439,
1972-01-10,45.7,1.438,
1972-01-11,45.34,1.479,
1972-01-12,45.25,1.456,
1972-01-13,45.45,1.47,
1972-01-14,45.73,1.453,
1972-01-17,45.98,1.504,
1972-01-18,46.09,1.499,
1972-01-19,45.9,1.507,
1972-01-20,45.75,1.488,
1972-01-21,45.89,1.49,
1972-01-24,45.92,1.487,
1972-01-25,46.1,1.463,
1972-01-26,46.08,1.464,
1972-01-27,46.2,1.471,
1972-01-28,47.0,1.521,
1972-01-31,46.95,1.499,
1972-02-01,47.49,1.533,3.56
1972-02-02,48.6,1.548,
1972-02-03,48.4,1.515,
1972-02-04,47.55,1.523,
1972-02-07,47.45,1.538,
1972-02-08,48.2,1.532,
1972-02-09,47.92,1.515,
1972-02-10,48.4,1.533,
1972-02-11,48.25,1.529,
1972-02-14,48.2,1.486,
1972-02-15,47.9,1.493,
1972-02-16,48.05,1.49,
1972-02-17,48.5,1.496,
1972-02-18,48.24,1.498,
1972-02-21,48.4,1.494,
1972-02-22,48.6,1.495,
1972-02-23,48.62,1.483,
1972-02-24,48.7,1.483,
1972-02-25,48.6,1.488,
1972-02-28,48.49,1.468,
1972-02-29,48.4,1.47,
1972-03-01,47.8,1.475,3.56
1972-03-02,48.2,1.501,
1972-03-03,48.05,1.499,
1972-03-06,48.0,1.521,
1972-03-07,48.27,1.538,
1972-03-08,48.25,1.525,
1972-03-09,48.3,1.539,
1972-03-10,48.23,1.536,
1972-03-13,48.35,1.542,
1972-03-14,48.4,1.537,
1972-03-15,48.3,1.522,
1972-03-16,48.47,1.524,
1972-03-17,48.4,1.513,
1972-03-20,48.35,1.523,
1972-03-21,48.4,1.537,
1972-03-22,48.4,1.548,
1972-03-23,48.4,1.533,
1972-03-24,48.4,1.528,
1972-03-27,48.35,1.52,
1972-03-28,48.23,1.541,
1972-03-29,48.42,1.563,
1972-03-30,48.38,1.562,
1972-04-01,,,3.56
1972-04-04,48.4,1.598,
1972-04-05,48.4,1.588,
1972-04-06,48.3,1.573,
1972-04-07,48.35,1.583,
1972-04-10,48.4,1.591,
1972-04-11,48.45,1.577,
1972-04-12,48.81,1.581,
1972-04-13,49.42,1.579,
1972-04-14,49.35,1.549,
1972-04-17,49.35,1.557,
1972-04-18,49.48,1.562,
1972-04-19,49.25,1.548,
1972-04-20,49.42,1.542,
1972-04-21,49.38,1.551,
1972-04-24,49.35,1.555,
1972-04-25,49.21,1.551,
1972-04-26,49.3,1.548,
1972-04-27,49.38,1.566,
1972-04-28,49.5,1.571,
1972-05-01,50.2,1.601,3.56
1972-05-02,50.7,1.59,
1972-05-03,50.3,1.577,
1972-05-04,50.35,1.58,
1972-05-05,50.52,1.587,
1972-05-08,51.6,1.591,
1972-05-09,54.0,1.604,
1972-05-10,53.3,1.593,
1972-05-11,53.0,1.582,
1972-05-12,52.8,1.578,
1972-05-15,52.8,1.583,
1972-05-16,54.5,1.59,
1972-05-17,57.5,1.599,
1972-05-18,57.15,1.593,
1972-05-19,56.5,1.581,
1972-05-22,57.2,1.594,
1972-05-23,57.5,1.583,
1972-05-24,56.65,1.564,
1972-05-25,56.92,1.561,
1972-05-26,57.5,1.572,
1972-05-30,58.7,1.569,
1972-05-31,59.3,1.55,
1972-06-01,58.8,1.537,3.56
1972-06-02,59.2,1.556,
1972-06-05,59.4,1.551,
1972-06-06,59.75,1.563,
1972-06-07,64.75,1.576,
1972-06-08,66.75,1.57,
1972-06-09,65.6,1.572,
1972-06-12,59.0,1.566,
1972-06-13,63.3,1.578,
1972-06-14,60.7,1.578,
1972-06-15,61.6,1.59,
1972-06-16,61.8,1.588,
1972-06-19,60.6,1.581,
1972-06-20,61.6,1.572,
1972-06-21,61.12,1.558,
1972-06-22,61.48,1.565,
1972-06-23,64.0,,
1972-06-26,63.5,,
1972-06-27,62.3,1.575,
1972-06-28,63.3,1.573,
1972-06-29,65.1,1.551,
1972-06-30,64.1,1.562,
1972-07-01,,,3.56
1972-07-03,64.25,1.564,
1972-07-04,65.5,1.555,
1972-07-05,65.3,1.557,
1972-07-06,65.9,1.606,
1972-07-07,65.8,1.68,
1972-07-10,65.05,1.695,
1972-07-11,65.7,1.682,
1972-07-12,64.85,1.696,
1972-07-13,65.1,1.75,
1972-07-14,65.2,1.76,
1972-07-17,65.2,1.766,
1972-07-18,65.6,1.782,
1972-07-19,65.1,1.75,
1972-07-20,64.75,1.782,
1972-07-21,65.3,1.741,
1972-07-24,65.1,1.759,
1972-07-25,65.45,1.779,
1972-07-26,65.58,1.764,
1972-07-27,65.65,1.745,
1972-07-28,67.45,1.839,
1972-07-31,68.9,1.828,
1972-08-01,68.8,1.794,3.56
1972-08-02,70.0,1.834,
1972-08-03,68.7,1.81,
1972-08-04,67.75,1.811,
1972-08-07,68.4,1.821,
1972-08-08,66.25,1.814,
1972-08-09,65.7,1.789,
1972-08-10,66.15,1.82,
1972-08-11,66.1,1.817,
1972-08-14,64.75,1.793,
1972-08-15,65.75,1.811,
1972-08-16,65.8,1.817,
1972-08-17,66.25,1.817,
1972-08-18,66.25,1.838,
1972-08-21,66.6,1.843,
1972-08-22,66.97,1.837,
1972-08-23,67.4,1.882,
1972-08-24,67.3,1.901,
1972-08-25,67.05,1.879,
1972-08-29,66.6,1.88,
1972-08-30,66.8,1.904,
1972-08-31,66.8,1.908,
1972-09-01,66.8,1.897,3.56
1972-09-04,66.85,1.895,
1972-09-05,66.85,1.912,
1972-09-06,67.0,1.898,
1972-09-07,66.97,1.859,
1972-09-08,67.1,1.865,
1972-09-11,67.2,1.832,
1972-09-12,67.0,1.793,
1972-09-13,66.95,1.783,
1972-09-14,66.85,1.803,
1972-09-15,66.1,1.777,
1972-09-18,64.5,1.703,
1972-09-19,64.35,1.688,
1972-09-20,64.55,1.704,
1972-09-21,64.5,1.713,
1972-09-22,64.65,1.717,
1972-09-25,63.8,1.69,
1972-09-26,63.4,1.687,
1972-09-27,63.7,1.693,
1972-09-28,64.15,1.751,
1972-09-29,64.1,1.739,
1972-10-01,,,3.56
1972-10-02,64.1,1.741,
1972-10-03,64.1,1.764,
1972-10-04,64.8,1.784,
1972-10-05,65.62,1.772,
1972-10-06,65.3,1.756,
1972-10-09,65.7,1.796,
1972-10-10,65.5,1.801,
1972-10-11,65.19,1.795,
1972-10-12,64.42,1.776,
1972-10-13,64.5,1.779,
1972-10-16,64.85,1.799,
1972-10-17,65.05,1.784,
1972-10-18,64.8,1.813,
1972-10-19,64.91,1.842,
1972-10-20,64.9,1.834,
1972-10-23,64.92,1.853,
1972-10-24,64.62,1.848,
1972-10-25,64.8,1.835,
1972-10-26,64.55,1.811,
1972-10-27,64.55,1.806,
1972-10-30,64.5,1.816,
1972-10-31,64.42,1.798,
1972-11-01,63.8,1.826,3.56
1972-11-02,64.05,1.842,
1972-11-03,64.12,1.829,
1972-11-06,64.05,1.856,
1972-11-07,63.75,1.835,
1972-11-08,63.85,1.857,
1972-11-09,62.75,1.823,
1972-11-10,62.6,1.805,
1972-11-13,62.54,1.824,
1972-11-14,62.45,1.815,
1972-11-15,61.9,1.814,
1972-11-16,61.6,1.811,
1972-11-17,60.1,1.799,
1972-11-20,60.38,1.789,
1972-11-21,61.5,1.804,
1972-11-22,62.1,1.812,
1972-11-23,62.0,1.812,
1972-11-24,62.55,1.822,
1972-11-27,63.05,1.809,
1972-11-28,63.62,1.811,
1972-11-29,63.6,1.851,
1972-11-30,63.6,1.852,
1972-12-01,63.9,1.868,3.56
1972-12-04,63.4,1.892,
1972-12-05,63.0,1.87,
1972-12-06,63.1,1.932,
1972-12-07,62.85,1.91,
1972-12-08,63.0,1.923,
1972-12-11,63.0,1.953,
1972-12-12,62.75,1.972,
1972-12-13,62.85,1.948,
1972-12-14,63.27,1.948,
1972-12-15,63.4,1.978,
1972-12-18,64.4,1.972,
1972-12-19,65.4,1.953,
1972-12-20,64.7,1.937,
1972-12-21,64.2,1.994,
1972-12-22,64.15,2.001,
1972-12-27,64.9,1.99,
1972-12-28,64.83,1.996,
1972-12-29,64.7,2.031,
1973-01-01,,,3.56
1973-01-02,64.99,2.037,
1973-01-03,65.25,2.008,
1973-01-04,65.2,2.046,
1973-01-05,65.22,2.026,
1973-01-08,65.15,1.984,
1973-01-09,65.15,2.012,
1973-01-10,65.05,1.984,
1973-01-11,65.1,2.011,
1973-01-12,65.1,2.01,
1973-01-15,65.1,2.036,
1973-01-16,65.05,2.003,
1973-01-17,64.8,2.019,
1973-01-18,64.62,2.006,
1973-01-19,64.1,2.005,
1973-01-22,64.6,1.986,
1973-01-23,65.2,1.956,
1973-01-24,64.75,1.978,
1973-01-25,65.25,1.968,
1973-01-26,65.6,1.98,
1973-01-29,65.3,1.96,
1973-01-30,66.2,1.982,
1973-01-31,66.0,2.011,
1973-02-01,66.4,2.032,3.56
1973-02-02,67.1,2.03,
1973-02-05,66.9,2.035,
1973-02-06,68.9,2.11,
1973-02-07,68.7,2.091,
1973-02-08,68.9,2.126,
1973-02-09,69.2,2.136,
1973-02-12,68.53,,
1973-02-13,69.1,,
1973-02-14,70.1,2.246,
1973-02-15,72.8,2.221,
1973-02-16,73.0,2.192,
1973-02-19,73.7,2.192,
1973-02-20,76.1,2.196,
1973-02-21,78.5,2.247,
1973-02-22,83.0,2.428,
1973-02-23,89.0,2.459,
1973-02-26,83.0,2.354,
1973-02-27,81.2,2.381,
1973-02-28,85.3,2.43,
1973-03-01,86.0,2.492,3.56
1973-03-02,87.0,,
1973-03-05,83.0,,
1973-03-06,83.0,,
1973-03-07,81.5,,
1973-03-08,83.0,,
1973-03-09,83.0,,
1973-03-12,81.75,2.322,
1973-03-13,81.5,2.236,
1973-03-14,80.25,2.232,
1973-03-15,82.0,2.197,
1973-03-16,82.6,2.154,
1973-03-19,82.25,2.166,
1973-03-20,82.5,2.147,
1973-03-21,81.8,2.216,
1973-03-22,81.4,2.223,
1973-03-23,82.5,2.21,
1973-03-26,86.0,2.288,
1973-03-27,91.5,2.274,
1973-03-28,88.25,2.196,
1973-03-29,89.25,2.169,
1973-03-30,90.25,2.197,
1973-04-01,,,3.56
1973-04-02,89.25,2.171,
1973-04-03,89.5,2.227,
1973-04-04,89.9,2.198,
1973-04-05,90.85,2.238,
1973-04-06,91.1,2.207,
1973-04-09,90.75,2.208,
1973-04-10,91.0,2.246,
1973-04-11,91.25,2.247,
1973-04-12,91.1,2.229,
1973-04-13,90.4,2.206,
1973-04-16,89.6,2.211,
1973-04-17,89.4,2.164,
1973-04-18,90.75,2.11,
1973-04-19,90.78,2.119,
1973-04-24,90.9,2.095,
1973-04-25,90.6,2.136,
1973-04-26,90.1,2.126,
1973-04-27,90.45,2.128,
1973-04-30,90.7,2.147,
1973-05-01,90.7,2.147,3.56
1973-05-02,90.4,2.115,
1973-05-03,90.4,2.119,
1973-05-04,90.3,2.187,
1973-05-07,90.3,2.192,
1973-05-08,90.8,2.222,
1973-05-09,92.15,2.276,
1973-05-10,94.6,2.339,
1973-05-11,96.3,2.362,
1973-05-14,99.75,2.374,
1973-05-15,107.0,2.466,
1973-05-16,111.0,2.384,
1973-05-17,103.5,2.343,
1973-05-18,105.75,2.378,
1973-05-21,112.5,2.489,
1973-05-22,110.5,2.447,
1973-05-23,111.0,2.425,
1973-05-24,109.75,2.388,
1973-05-25,104.75,2.388,
1973-05-29,108.25,2.448,
1973-05-30,111.5,2.537,
1973-05-31,114.5,2.551,
1973-06-01,117.0,2.607,3.56
1973-06-04,120.75,2.645,
1973-06-05,127.0,2.734,
1973-06-06,121.0,2.552,
1973-06-07,119.75,2.544,
1973-06-08,118.5,2.5,
1973-06-11,115.5,2.504,
1973-06-12,116.2,2.462,
1973-06-13,117.5,2.512,
1973-06-14,116.0,2.508,
1973-06-15,120.0,2.533,
1973-06-18,122.0,2.6,
1973-06-19,122.5,2.588,
1973-06-20,118.5,2.56,
1973-06-21,120.25,2.599,
1973-06-22,120.25,2.602,
1973-06-25,118.0,2.582,
1973-06-26,119.0,2.634,
1973-06-27,122.5,2.676,
1973-06-28,120.1,2.657,
1973-06-29,123.5,2.666,
1973-07-01,,,3.56
1973-07-02,123.0,2.696,
1973-07-03,121.0,2.684,
1973-07-04,123.5,2.729,
1973-07-05,122.75,2.699,
1973-07-06,127.0,2.796,
1973-07-09,126.0,2.802,
1973-07-10,124.75,2.753,
1973-07-11,119.0,2.668,
1973-07-12,120.5,2.784,
1973-07-13,120.5,2.804,
1973-07-16,119.75,2.806,
1973-07-17,120.75,2.91,
1973-07-18,119.75,2.88,
1973-07-19,119.0,2.879,
1973-07-20,116.0,2.836,
1973-07-23,118.5,2.903,
1973-07-24,119.75,2.963,
1973-07-25,119.0,2.922,
1973-07-26,119.5,2.901,
1973-07-27,118.8,2.914,
1973-07-30,114.0,2.77,
1973-07-31,115.2,2.76,
1973-08-01,117.0,2.916,4.31
1973-08-02,115.75,2.902,
1973-08-03,115.7,2.863,
1973-08-06,115.5,2.84,
1973-08-07,114.75,2.788,
1973-08-08,114.75,2.723,
1973-08-09,109.0,2.63,
1973-08-10,107.5,2.668,
1973-08-13,103.75,2.65,
1973-08-14,98.25,2.572,
1973-08-15,92.5,2.563,
1973-08-16,96.0,2.611,
1973-08-17,102.5,2.648,
1973-08-20,107.25,2.673,
1973-08-21,103.0,2.694,
1973-08-22,103.5,2.59,
1973-08-23,102.5,2.556,
1973-08-24,100.5,2.587,
1973-08-28,102.0,2.571,
1973-08-29,105.5,2.579,
1973-08-30,105.75,2.628,
1973-08-31,104.0,2.596,
1973-09-01,,,4.31
1973-09-03,105.5,2.608,
1973-09-04,104.5,2.616,
1973-09-05,106.0,2.566,
1973-09-06,106.97,2.597,
1973-09-07,105.5,2.588,
1973-09-10,105.25,2.598,
1973-09-11,102.5,2.54,
1973-09-12,102.5,2.548,
1973-09-13,101.6,2.522,
1973-09-14,100.0,2.544,
1973-09-17,102.5,2.574,
1973-09-18,103.75,2.636,
1973-09-19,100.5,2.59,
1973-09-20,102.4,2.702,
1973-09-21,103.25,2.728,
1973-09-24,102.5,2.734,
1973-09-25,101.85,2.74,
1973-09-26,102.1,2.777,
1973-09-27,101.25,2.752,
1973-09-28,100.25,2.697,
1973-10-01,98.5,2.709,4.31
1973-10-02,97.9,2.719,
1973-10-03,97.75,2.767,
1973-10-04,98.58,2.749,
1973-10-05,97.6,2.701,
1973-10-08,102.25,2.811,
1973-10-09,98.75,2.791,
1973-10-10,101.75,2.874,
1973-10-11,103.75,2.844,
1973-10-12,102.0,2.869,
1973-10-15,101.75,2.952,
1973-10-16,101.5,2.904,
1973-10-17,102.75,2.999,
1973-10-18,102.0,2.923,
1973-10-19,101.0,2.923,
1973-10-22,100.0,2.893,
1973-10-23,99.75,2.91,
1973-10-24,99.4,2.879,
1973-10-25,100.0,2.947,
1973-10-26,98.5,2.869,
1973-10-29,98.5,2.82,
1973-10-30,97.0,2.828,
1973-10-31,97.25,2.835,
1973-11-01,97.25,2.835,4.31
1973-11-02,98.0,2.867,
1973-11-05,98.0,2.87,
1973-11-06,97.7,2.872,
1973-11-07,97.35,2.862,
1973-11-08,97.6,2.839,
1973-11-09,98.5,2.859,
1973-11-12,97.25,2.818,
1973-11-13,96.75,2.794,
1973-11-14,90.85,2.769,
1973-11-15,91.25,2.782,
1973-11-16,91.25,2.778,
1973-11-19,90.5,2.798,
1973-11-20,90.0,2.829,
1973-11-21,90.4,2.802,
1973-11-22,90.0,2.807,
1973-11-23,89.75,2.8,
1973-11-26,90.0,2.792,
1973-11-27,90.8,2.757,
1973-11-28,97.25,2.883,
1973-11-29,101.5,2.955,
1973-11-30,100.25,2.924,
1973-12-01,,,4.31
1973-12-03,100.0,2.917,
1973-12-04,100.25,3.045,
1973-12-05,104.25,3.025,
1973-12-06,104.5,2.977,
1973-12-07,106.75,3.069,
1973-12-10,105.5,3.038,
1973-12-11,104.75,3.088,
1973-12-12,104.5,3.049,
1973-12-13,104.4,3.039,
1973-12-14,104.35,2.972,
1973-12-17,106.75,3.044,
1973-12-18,108.5,3.182,
1973-12-19,107.75,3.108,
1973-12-20,109.05,3.201,
1973-12-21,107.2,3.167,
1973-12-27,108.75,3.239,
1973-12-28,112.75,3.223,
1973-12-31,112.25,3.256,
1974-01-01,,,10.11
1974-01-02,114.75,3.281,
1974-01-03,121.25,3.327,
1974-01-04,118.75,3.272,
1974-01-07,119.8,3.271,
1974-01-08,127.0,3.34,
1974-01-09,123.75,3.331,
1974-01-10,120.5,3.303,
1974-01-11,121.75,3.342,
1974-01-14,123.75,3.343,
1974-01-15,125.75,3.506,
1974-01-16,125.25,3.452,
1974-01-17,128.5,3.639,
1974-01-18,127.95,3.629,
1974-01-21,141.75,3.928,
1974-01-22,139.75,3.902,
1974-01-23,137.0,3.716,
1974-01-24,135.25,3.796,
1974-01-25,138.4,3.913,
1974-01-28,139.75,4.015,
1974-01-29,139.0,3.971,
1974-01-30,135.7,3.907,
1974-01-31,133.25,3.867,
1974-02-01,132.0,4.042,10.11
1974-02-04,132.25,4.212,
1974-02-05,138.5,4.351,
1974-02-06,138.25,4.389,
1974-02-07,136.0,4.571,
1974-02-08,141.5,4.747,
1974-02-11,144.5,5.15,
1974-02-12,147.75,5.54,
1974-02-13,145.75,5.188,
1974-02-14,146.0,5.278,
1974-02-15,149.0,5.588,
1974-02-18,150.0,5.397,
1974-02-19,148.0,5.134,
1974-02-20,149.25,5.275,
1974-02-21,151.5,5.747,
1974-02-22,158.5,5.821,
1974-02-25,166.5,5.961,
1974-02-26,177.25,6.761,
1974-02-27,178.0,6.462,
1974-02-28,169.5,5.685,
1974-03-01,172.4,5.734,10.11
1974-03-04,168.25,5.631,
1974-03-05,160.0,5.206,
1974-03-06,158.25,5.013,
1974-03-07,162.0,5.294,
1974-03-08,170.0,5.418,
1974-03-11,163.5,5.018,
1974-03-12,163.0,5.223,
1974-03-13,163.0,5.3,
1974-03-14,163.0,5.398,
1974-03-15,163.5,5.278,
1974-03-18,162.5,5.169,
1974-03-19,167.5,5.623,
1974-03-20,173.75,5.602,
1974-03-21,177.0,5.548,
1974-03-22,174.5,5.431,
1974-03-25,176.75,5.601,
1974-03-26,174.25,5.19,
1974-03-27,175.6,5.167,
1974-03-28,172.5,5.193,
1974-03-29,173.0,5.348,
1974-04-01,173.0,5.319,10.11
1974-04-02,175.0,5.15,
1974-04-03,179.5,5.162,
1974-04-04,177.6,5.174,
1974-04-05,175.25,5.024,
1974-04-08,168.5,4.407,
1974-04-09,166.75,4.74,
1974-04-10,177.0,4.724,
1974-04-11,170.5,4.343,
1974-04-16,174.0,4.581,
1974-04-17,170.5,4.391,
1974-04-18,169.0,4.667,
1974-04-19,173.0,4.78,
1974-04-22,173.6,5.122,
1974-04-23,174.4,5.456,
1974-04-24,171.0,5.279,
1974-04-25,172.0,5.583,
1974-04-26,168.5,5.428,
1974-04-29,166.75,5.336,
1974-04-30,168.5,5.617,
1974-05-01,169.9,5.399,10.11
1974-05-02,170.5,5.428,
1974-05-03,169.75,5.501,
1974-05-06,167.4,5.453,
1974-05-07,163.0,5.206,
1974-05-08,161.5,5.242,
1974-05-09,162.5,5.445,
1974-05-10,168.0,5.46,
1974-05-13,167.5,5.579,
1974-05-14,166.5,6.019,
1974-05-15,164.5,5.663,
1974-05-16,164.25,5.768,
1974-05-17,165.9,5.766,
1974-05-20,164.25,5.608,
1974-05-21,160.25,5.418,
1974-05-22,162.2,5.429,
1974-05-23,161.25,4.983,
1974-05-24,160.6,5.215,
1974-05-28,157.0,4.866,
1974-05-29,154.25,4.618,
1974-05-30,161.0,5.083,
1974-05-31,156.5,4.92,
1974-06-01,,,10.11
1974-06-03,156.5,4.738,
1974-06-04,153.0,4.695,
1974-06-05,156.5,5.023,
1974-06-06,160.75,4.946,
1974-06-07,157.5,5.015,
1974-06-10,156.5,5.203,
1974-06-11,157.0,5.1,
1974-06-12,153.5,4.794,
1974-06-13,156.75,5.048,
1974-06-14,158.0,5.017,
1974-06-17,157.5,4.89,
1974-06-18,155.6,4.874,
1974-06-19,157.0,4.782,
1974-06-20,153.5,4.676,
1974-06-21,153.0,4.825,
1974-06-24,152.0,4.731,
1974-06-25,147.0,4.521,
1974-06-26,148.25,4.574,
1974-06-27,143.65,4.484,
1974-06-28,146.75,4.613,
1974-07-01,144.5,4.688,10.11
1974-07-02,138.0,4.32,
1974-07-03,138.5,4.191,
1974-07-04,132.5,4.12,
1974-07-05,131.5,4.102,
1974-07-08,137.0,4.331,
1974-07-09,142.0,4.36,
1974-07-10,141.5,4.219,
1974-07-11,133.5,3.925,
1974-07-12,139.75,3.787,
1974-07-15,139.5,4.053,
1974-07-16,139.0,4.146,
1974-07-17,138.5,3.99,
1974-07-18,142.0,4.163,
1974-07-19,146.0,4.371,
1974-07-22,144.0,4.184,
1974-07-23,141.5,4.385,
1974-07-24,142.75,4.463,
1974-07-25,144.5,4.721,
1974-07-26,149.0,4.698,
1974-07-29,152.5,4.978,
1974-07-30,160.5,5.033,
1974-07-31,154.0,4.789,
1974-08-01,157.5,4.95,10.11
1974-08-02,156.75,4.657,
1974-08-05,153.1,4.49,
1974-08-06,155.5,4.616,
1974-08-07,154.0,4.589,
1974-08-08,152.5,4.563,
1974-08-09,152.25,4.472,
1974-08-12,153.0,4.335,
1974-08-13,152.25,4.372,
1974-08-14,155.5,4.605,
1974-08-15,155.5,4.346,
1974-08-16,152.75,4.409,
1974-08-19,153.0,4.386,
1974-08-20,155.5,4.405,
1974-08-21,155.6,4.312,
1974-08-22,156.0,4.437,
1974-08-23,154.0,4.401,
1974-08-27,153.25,4.378,
1974-08-28,154.0,4.172,
1974-08-29,154.4,4.271,
1974-08-30,155.25,4.116,
1974-09-01,,,10.11
1974-09-02,158.0,4.228,
1974-09-03,158.5,4.227,
1974-09-04,156.75,4.002,
1974-09-05,157.5,4.059,
1974-09-06,157.5,4.14,
1974-09-09,156.0,4.068,
1974-09-10,153.5,4.105,
1974-09-11,152.75,3.939,
1974-09-12,154.0,4.116,
1974-09-13,153.4,3.94,
1974-09-16,152.75,3.955,
1974-09-17,150.1,3.826,
1974-09-18,144.0,3.827,
1974-09-19,149.4,3.97,
1974-09-20,148.0,3.865,
1974-09-23,147.75,3.979,
1974-09-24,147.75,4.035,
1974-09-25,147.5,4.179,
1974-09-26,146.2,4.059,
1974-09-27,146.0,4.184,
1974-09-30,147.5,4.245,
1974-10-01,153.5,4.43,11.16
1974-10-02,155.0,4.426,
1974-10-03,154.45,4.681,
1974-10-04,158.25,4.826,
